date,time,customer id,branch,customer name,age,sex,education,course,subject,type,hours,total cost,membership,gift voucher
04/07/2023,8:21 pm,5241,Samyan,Irma Friesen,20,F,Bachelor,2 week fornight,Science,onsite,7 pm - 8 pm,5990,Standard,100
28/07/2023,10:13 am,5242,Bangkrapi,Lloyd Wintheiser DVM,12,M,Primary,1 month pack,Social Studies,onsite,3 pm - 4 pm,8990,None,200
19/02/2023,9:13 am,5243,Ekkamai,Philip Skiles,15,M,GED,1 month pack,Social Studies,online,9 am - 10 am,8990,None,1000
20/01/2023,3:58 pm,5244,Samyan,Hugh Reichel,18,M,Vocational,2 week fornight,Math,online,8 pm - 9 pm,5990,Premium,100
25/07/2023,10:40 am,5245,Samyan,Amanda Cremin DDS,19,F,Bachelor,1 week marathon,Language,onsite,8 pm - 9 pm,2990,Standard,200
15/07/2023,11:04 am,5246,Ekkamai,Dwayne Okuneva,8,M,Primary,1 week marathon,Math,onsite,8 am - 9 am,2990,Standard,1000
06/12/2023,10:55 am,5247,Ekkamai,Domingo Krajcik,18,M,Vocational,1 day miracle,Language,onsite,9 pm - 10 pm,490,Standard,500
19/05/2023,1:55 pm,5248,Samyan,Carmen Huels,12,F,Primary,1 month pack,Social Studies,online,4 pm - 5 pm,8990,Premium,1000
19/09/2023,8:34 pm,5249,Bangkrapi,Troy White,8,M,Primary,1 week marathon,Social Studies,onsite,4 pm - 5 pm,2990,Standard,100
06/08/2023,9:43 pm,5250,Ladkrabang,Terry Nicolas,20,F,Bachelor,1 month pack,Social Studies,onsite,1 pm - 2 pm,8990,Standard,200
30/07/2023,9:09 am,5251,Ekkamai,Roman Hirthe,19,M,Bachelor,1 week marathon,Science,online,9 am - 10 am,2990,Standard,200
06/07/2023,10:47 am,5252,Samyan,Shawn Rowe,14,M,Vocational,1 week marathon,Social Studies,onsite,11 am - 12 pm,2990,None,500
30/09/2023,4:28 pm,5253,Ekkamai,Earl Crooks,11,M,Primary,1 month pack,Social Studies,onsite,7 pm - 8 pm,8990,Standard,500
04/04/2023,8:22 pm,5254,Samyan,Santiago Schmeler,11,M,Primary,1 month pack,Social Studies,online,8 am - 9 am,8990,Standard,500
20/07/2023,7:53 pm,5255,Ladkrabang,Wanda Hirthe,12,F,Primary,1 day miracle,Social Studies,online,2 pm - 3 pm,490,Premium,200
12/08/2023,7:54 pm,5256,Ekkamai,Pamela Veum,16,F,Secondary,1 week marathon,Science,online,8 am - 9 am,2990,None,200
19/04/2023,3:33 pm,5257,Samyan,Diane Ankunding,19,F,Bachelor,1 day miracle,Language,online,9 pm - 10 pm,490,Standard,100
01/02/2023,1:00 pm,5258,Samyan,Clifford Schiller PhD,16,M,GED,1 month pack,Language,onsite,12 pm - 1 pm,8990,Premium,200
27/07/2023,1:19 pm,5259,Ekkamai,Fannie Predovic,9,F,Primary,1 day miracle,Math,online,6 pm - 7 pm,490,Premium,500
24/12/2023,8:20 pm,5260,Ekkamai,Charlene Emard,8,F,Primary,2 week fornight,Language,onsite,4 pm - 5 pm,5990,Standard,100
16/07/2023,9:58 pm,5261,Ladkrabang,Keith Haag,20,M,Bachelor,1 month pack,Social Studies,onsite,3 pm - 4 pm,8990,None,100
01/12/2023,1:20 pm,5262,Ekkamai,Olive Kuhlman,20,F,Bachelor,1 day miracle,Social Studies,onsite,8 pm - 9 pm,490,Standard,100
16/02/2023,8:14 am,5263,Ekkamai,Tyler Mayert,8,M,Primary,2 week fornight,Science,online,7 pm - 8 pm,5990,Premium,100
29/08/2023,1:21 pm,5264,Samyan,Fernando Green,20,M,Bachelor,1 month pack,Social Studies,online,11 am - 12 pm,8990,Standard,100
28/06/2023,9:39 pm,5265,Ekkamai,Willis Herzog-Hahn,19,M,Bachelor,1 month pack,Language,onsite,6 pm - 7 pm,8990,None,100
04/10/2023,8:27 am,5266,Ekkamai,Mack Gusikowski-Murray,17,M,Secondary,1 week marathon,Math,online,4 pm - 5 pm,2990,Premium,100
26/11/2023,10:04 am,5267,Bangkrapi,Allen Corkery,14,M,Vocational,2 week fornight,Language,online,10 am - 11 am,5990,Standard,100
25/05/2023,2:36 pm,5268,Ekkamai,Josh Weissnat MD,11,M,Primary,1 day miracle,Language,online,5 pm - 6 pm,490,Standard,100
14/06/2023,4:38 pm,5269,Samyan,Willie Botsford,18,M,Vocational,2 week fornight,Language,onsite,12 pm - 1 pm,5990,None,100
17/02/2023,1:15 pm,5270,Samyan,Flora Bahringer,9,F,Primary,2 week fornight,Science,onsite,6 pm - 7 pm,5990,None,200
30/10/2023,3:56 pm,5271,Ekkamai,Javier Bogisich III,8,M,Primary,1 day miracle,Science,onsite,12 pm - 1 pm,490,Standard,100
04/10/2023,9:38 am,5272,Ekkamai,Jerome Tillman,9,M,Primary,2 week fornight,Math,onsite,2 pm - 3 pm,5990,Premium,100
24/10/2023,4:18 pm,5273,Samyan,Whitney Nikolaus,16,F,GED,1 day miracle,Social Studies,online,8 pm - 9 pm,490,Premium,200
26/06/2023,5:30 pm,5274,Ladkrabang,Christian Jacobi,12,M,Primary,1 day miracle,Science,online,8 am - 9 am,490,Premium,100
23/08/2023,2:06 pm,5275,Ekkamai,Krystal Emmerich,20,F,Bachelor,1 day miracle,Language,online,7 pm - 8 pm,490,Premium,200
06/11/2023,12:19 pm,5276,Samyan,Willis Swift,11,M,Primary,1 week marathon,Language,onsite,10 am - 11 am,2990,None,100
08/06/2023,9:01 pm,5277,Ladkrabang,Paula O'Keefe,20,F,Bachelor,1 day miracle,Math,online,2 pm - 3 pm,490,Standard,100
06/04/2023,9:46 am,5278,Bangkrapi,Nettie Okuneva,12,F,Primary,1 week marathon,Math,online,8 am - 9 am,2990,Premium,100
12/01/2023,5:08 pm,5279,Ekkamai,Melvin Hodkiewicz,15,M,Secondary,1 week marathon,Science,onsite,10 am - 11 am,2990,None,100
16/03/2023,3:52 pm,5280,Samyan,Bruce Ebert,8,M,Primary,1 month pack,Social Studies,online,7 pm - 8 pm,8990,Premium,100
22/11/2023,11:00 am,5281,Ekkamai,Ron Ernser,8,M,Primary,1 day miracle,Science,onsite,12 pm - 1 pm,490,Standard,100
14/05/2023,11:33 am,5282,Ekkamai,Lorena Frami II,16,F,Vocational,1 day miracle,Math,onsite,8 pm - 9 pm,490,Standard,100
06/06/2023,9:58 am,5283,Bangkrapi,Yvette Hintz,8,F,Primary,1 day miracle,Science,online,2 pm - 3 pm,490,Standard,100
27/11/2023,11:44 am,5284,Ekkamai,Tami Hickle,16,F,Secondary,1 month pack,Math,onsite,9 am - 10 am,8990,Premium,100
07/02/2023,6:32 pm,5285,Ladkrabang,Miguel Trantow,13,M,Vocational,1 month pack,Language,online,10 am - 11 am,8990,None,1000
14/03/2023,9:42 am,5286,Bangkrapi,Mrs. Terry Rolfson,17,F,Secondary,1 month pack,Language,onsite,4 pm - 5 pm,8990,Standard,200
04/10/2023,9:29 am,5287,Samyan,Rosemary Hilpert,14,F,GED,1 day miracle,Social Studies,online,4 pm - 5 pm,490,Standard,500
04/11/2023,5:36 pm,5288,Bangkrapi,Duane Wilkinson,9,M,Primary,1 day miracle,Social Studies,onsite,8 pm - 9 pm,490,Premium,200
13/03/2023,7:37 pm,5289,Ekkamai,Joey Conroy,12,M,Primary,1 day miracle,Science,onsite,6 pm - 7 pm,490,Premium,1000
12/06/2023,8:32 am,5290,Samyan,Becky Schneider,20,F,Bachelor,2 week fornight,Science,onsite,5 pm - 6 pm,5990,Premium,100
20/12/2023,9:25 pm,5291,Bangkrapi,Mrs. Patty Becker,11,F,Primary,1 month pack,Math,onsite,11 am - 12 pm,8990,Premium,100
16/06/2023,12:59 pm,5292,Samyan,Jackie Schaefer,9,M,Primary,2 week fornight,Math,onsite,1 pm - 2 pm,5990,Standard,200
06/09/2023,10:39 am,5293,Samyan,Edna Schroeder,19,F,Bachelor,1 month pack,Language,onsite,12 pm - 1 pm,8990,Standard,100
12/08/2023,9:54 am,5294,Ekkamai,Lena Powlowski,9,F,Primary,1 week marathon,Science,online,2 pm - 3 pm,2990,Standard,200
24/01/2023,7:54 pm,5295,Samyan,Bryan Heathcote,10,M,Primary,1 month pack,Math,online,7 pm - 8 pm,8990,Premium,100
26/10/2023,1:13 pm,5296,Samyan,Sheryl Boyle,20,F,Bachelor,1 week marathon,Math,online,1 pm - 2 pm,2990,Standard,100
20/05/2023,8:34 pm,5297,Ekkamai,Ed Will,8,M,Primary,1 month pack,Science,onsite,11 am - 12 pm,8990,Standard,200
25/09/2023,10:44 am,5298,Samyan,Troy Swaniawski,13,M,Secondary,2 week fornight,Science,online,2 pm - 3 pm,5990,None,200
23/06/2023,2:37 pm,5299,Samyan,Devin Dicki,8,M,Primary,1 week marathon,Language,onsite,10 am - 11 am,2990,None,500
29/08/2023,12:18 pm,5300,Ekkamai,Alexandra Sauer,19,F,Bachelor,1 month pack,Language,onsite,1 pm - 2 pm,8990,None,100
15/10/2023,6:23 pm,5301,Ekkamai,Tracey Greenfelder DDS,7,F,Primary,1 day miracle,Science,online,1 pm - 2 pm,490,None,100
11/08/2023,9:09 am,5302,Samyan,Edmond Nicolas,19,M,Bachelor,1 month pack,Math,online,8 pm - 9 pm,8990,None,500
10/12/2023,4:19 pm,5303,Samyan,Ted Dare,9,M,Primary,1 week marathon,Language,online,12 pm - 1 pm,2990,Standard,100
22/06/2023,12:26 pm,5304,Ekkamai,Lynn Monahan I,14,F,Vocational,1 month pack,Science,online,8 am - 9 am,8990,Premium,200
19/06/2023,6:43 pm,5305,Ekkamai,Debra Koepp,14,F,Vocational,1 month pack,Language,online,11 am - 12 pm,8990,Standard,100
22/10/2023,5:44 pm,5306,Ekkamai,Dennis Weimann,17,M,GED,1 day miracle,Language,onsite,8 am - 9 am,490,None,200
28/08/2023,6:09 pm,5307,Samyan,Russell Daugherty,14,M,GED,1 day miracle,Language,online,9 am - 10 am,490,None,100
08/12/2023,5:02 pm,5308,Bangkrapi,Marlene Bins,11,F,Primary,1 month pack,Math,onsite,2 pm - 3 pm,8990,Premium,200
28/03/2023,6:14 pm,5309,Ekkamai,Annie Schamberger,7,F,Primary,1 week marathon,Language,online,6 pm - 7 pm,2990,None,200
18/06/2023,5:41 pm,5310,Samyan,Duane Weimann,20,M,Bachelor,2 week fornight,Science,online,7 pm - 8 pm,5990,None,100
03/07/2023,4:59 pm,5311,Samyan,Darren Heaney,12,M,Primary,1 month pack,Language,onsite,9 am - 10 am,8990,None,100
30/12/2023,2:03 pm,5312,Ekkamai,Roland Lebsack,9,M,Primary,1 month pack,Science,online,4 pm - 5 pm,8990,None,500
19/08/2023,9:14 pm,5313,Bangkrapi,Adam Heller,17,M,Vocational,1 week marathon,Social Studies,onsite,9 am - 10 am,2990,None,100
21/02/2023,6:03 pm,5314,Samyan,Lionel Greenfelder,18,M,Secondary,1 day miracle,Math,online,2 pm - 3 pm,490,Standard,200
26/08/2023,1:10 pm,5315,Ekkamai,Natasha Miller,20,F,Bachelor,1 day miracle,Science,online,2 pm - 3 pm,490,Premium,200
13/03/2023,8:53 am,5316,Ladkrabang,Ollie Hayes,20,F,Bachelor,1 week marathon,Language,online,6 pm - 7 pm,2990,Standard,100
18/07/2023,8:03 pm,5317,Ekkamai,Jan Considine,12,F,Primary,2 week fornight,Social Studies,online,9 pm - 10 pm,5990,Premium,1000
25/02/2023,9:10 am,5318,Samyan,Neal Breitenberg,12,M,Primary,1 week marathon,Math,onsite,10 am - 11 am,2990,None,1000
15/09/2023,9:29 am,5319,Ekkamai,Alonzo Donnelly,16,M,GED,1 month pack,Science,onsite,3 pm - 4 pm,8990,Premium,100
24/02/2023,11:21 am,5320,Ekkamai,Laura Schultz,8,F,Primary,1 month pack,Science,onsite,8 pm - 9 pm,8990,None,100
27/01/2023,4:00 pm,5321,Ekkamai,Armando Hirthe,15,M,GED,2 week fornight,Math,online,9 pm - 10 pm,5990,Premium,200
22/10/2023,4:40 pm,5322,Samyan,Ellis Von,8,M,Primary,1 week marathon,Social Studies,online,12 pm - 1 pm,2990,Standard,500
08/05/2023,9:30 am,5323,Ekkamai,Leslie Jacobs,17,M,Secondary,1 week marathon,Language,online,8 pm - 9 pm,2990,None,100
15/10/2023,9:53 am,5324,Samyan,Kim Kling-Durgan,9,F,Primary,1 week marathon,Language,online,10 am - 11 am,2990,Premium,100
18/03/2023,2:08 pm,5325,Ekkamai,Estelle Ondricka,16,F,Vocational,1 month pack,Social Studies,onsite,5 pm - 6 pm,8990,Standard,100
01/09/2023,7:23 pm,5326,Ekkamai,Tomas Ebert,10,M,Primary,1 day miracle,Math,onsite,3 pm - 4 pm,490,Premium,100
02/09/2023,9:07 pm,5327,Samyan,Boyd Halvorson,9,M,Primary,1 week marathon,Social Studies,onsite,9 pm - 10 pm,2990,Standard,100
21/03/2023,7:47 pm,5328,Ekkamai,Gary Ankunding IV,11,M,Primary,1 week marathon,Language,online,8 am - 9 am,2990,Premium,100
30/07/2023,9:06 am,5329,Samyan,Sammy Botsford,11,M,Primary,1 month pack,Science,online,8 am - 9 am,8990,Standard,100
30/01/2023,2:16 pm,5330,Samyan,Elmer Heathcote,14,M,Secondary,2 week fornight,Language,online,11 am - 12 pm,5990,Standard,100
15/12/2023,9:48 pm,5331,Bangkrapi,Luther Paucek,16,M,Secondary,1 week marathon,Language,online,9 pm - 10 pm,2990,Premium,100
14/03/2023,6:45 pm,5332,Samyan,Kelli Block,14,F,Secondary,1 month pack,Language,onsite,7 pm - 8 pm,8990,None,100
23/05/2023,7:51 pm,5333,Ekkamai,Mary Feest,11,F,Primary,1 week marathon,Social Studies,onsite,7 pm - 8 pm,2990,None,200
16/01/2023,8:38 pm,5334,Samyan,Alberto Crist,12,M,Primary,1 week marathon,Social Studies,online,1 pm - 2 pm,2990,Premium,500
10/02/2023,9:13 pm,5335,Bangkrapi,Seth Bode,18,M,GED,1 month pack,Language,online,4 pm - 5 pm,8990,Standard,100
25/04/2023,10:41 am,5336,Ladkrabang,Sarah Quitzon,14,F,Vocational,1 day miracle,Social Studies,online,2 pm - 3 pm,490,Premium,500
25/11/2023,3:13 pm,5337,Ekkamai,Moses Feeney,11,M,Primary,1 day miracle,Math,onsite,11 am - 12 pm,490,Premium,100
27/03/2023,2:06 pm,5338,Ekkamai,Theresa Beer-Bogan,17,F,Secondary,1 day miracle,Social Studies,online,11 am - 12 pm,490,None,100
11/01/2023,7:31 pm,5339,Ekkamai,Louise Crist,12,F,Primary,1 day miracle,Science,onsite,2 pm - 3 pm,490,Standard,200
30/03/2023,8:25 am,5340,Samyan,Bobby Koepp,16,M,Secondary,1 day miracle,Math,onsite,7 pm - 8 pm,490,Premium,100
03/12/2023,7:58 pm,5341,Ekkamai,Julie Kiehn,16,F,Vocational,2 week fornight,Math,onsite,8 pm - 9 pm,5990,Premium,200
10/08/2023,8:14 am,5342,Ekkamai,Mrs. Delia Goyette,9,F,Primary,1 week marathon,Social Studies,online,8 am - 9 am,2990,Premium,100
24/08/2023,11:49 am,5343,Samyan,Miss Wendy Little,11,F,Primary,1 month pack,Science,onsite,9 pm - 10 pm,8990,None,100
28/09/2023,2:48 pm,5344,Bangkrapi,Wilson Powlowski,17,M,GED,2 week fornight,Social Studies,online,1 pm - 2 pm,5990,None,100
13/10/2023,8:32 pm,5345,Samyan,Chester Bernier,19,M,Bachelor,1 week marathon,Math,onsite,5 pm - 6 pm,2990,Premium,200
28/09/2023,11:57 am,5346,Samyan,Eddie Hodkiewicz,9,M,Primary,1 week marathon,Math,online,6 pm - 7 pm,2990,Premium,100
29/12/2023,7:18 pm,5347,Samyan,Edmund Gottlieb,9,M,Primary,1 day miracle,Language,online,5 pm - 6 pm,490,Premium,100
24/04/2023,3:31 pm,5348,Ladkrabang,Elizabeth Kessler,13,F,Vocational,2 week fornight,Math,online,9 am - 10 am,5990,Premium,500
03/02/2023,10:36 am,5349,Samyan,Nelson Raynor,18,M,Vocational,1 month pack,Language,online,8 am - 9 am,8990,Standard,100
14/03/2023,7:38 pm,5350,Samyan,Allan Flatley,20,M,Bachelor,2 week fornight,Math,online,7 pm - 8 pm,5990,None,100
16/09/2023,2:38 pm,5351,Samyan,Alexandra Daniel,12,F,Primary,1 week marathon,Language,online,8 pm - 9 pm,2990,Premium,100
31/03/2023,10:44 am,5352,Samyan,Geoffrey Welch-Kuhic,17,M,Secondary,1 month pack,Science,onsite,9 pm - 10 pm,8990,Standard,200
03/07/2023,6:32 pm,5353,Samyan,Jessie Rau,7,F,Primary,1 week marathon,Math,onsite,10 am - 11 am,2990,Standard,200
15/06/2023,2:32 pm,5354,Samyan,Constance Turcotte,13,F,GED,1 month pack,Math,online,12 pm - 1 pm,8990,Standard,200
26/03/2023,1:36 pm,5355,Ekkamai,Arturo Kautzer,12,M,Primary,1 day miracle,Science,onsite,10 am - 11 am,490,Premium,100
19/07/2023,9:50 pm,5356,Ladkrabang,Lance Mayert,16,M,Vocational,1 day miracle,Social Studies,online,7 pm - 8 pm,490,Standard,100
06/12/2023,8:47 am,5357,Bangkrapi,Earnest Morar V,15,M,Vocational,2 week fornight,Language,online,2 pm - 3 pm,5990,None,100
10/04/2023,9:24 pm,5358,Samyan,Luther Jerde,7,M,Primary,1 day miracle,Math,online,3 pm - 4 pm,490,Standard,100
05/03/2023,8:45 pm,5359,Ladkrabang,Willie Grimes,20,M,Bachelor,1 day miracle,Science,online,2 pm - 3 pm,490,Standard,100
14/03/2023,11:30 am,5360,Ekkamai,Tara Welch,14,F,Vocational,1 day miracle,Social Studies,online,10 am - 11 am,490,None,100
09/08/2023,7:39 pm,5361,Ladkrabang,Brooke Barton,18,F,Secondary,1 week marathon,Science,onsite,9 pm - 10 pm,2990,Standard,100
30/01/2023,5:10 pm,5362,Ladkrabang,Dewey Willms,15,M,Secondary,2 week fornight,Math,online,8 am - 9 am,5990,Premium,500
01/01/2023,2:43 pm,5363,Ekkamai,Felix Muller Jr.,11,M,Primary,1 day miracle,Social Studies,onsite,8 pm - 9 pm,490,Premium,200
05/01/2023,8:57 am,5364,Ekkamai,Leona Haag,11,F,Primary,1 week marathon,Science,online,1 pm - 2 pm,2990,Standard,100
05/09/2023,3:18 pm,5365,Ekkamai,Carolyn Lesch,12,F,Primary,1 week marathon,Language,online,11 am - 12 pm,2990,Standard,100
25/02/2023,7:05 pm,5366,Samyan,Bernard Ernser,17,M,GED,1 month pack,Math,online,8 am - 9 am,8990,None,100
05/05/2023,10:00 am,5367,Ekkamai,Jesse Leffler,9,M,Primary,2 week fornight,Language,onsite,9 pm - 10 pm,5990,Standard,200
14/11/2023,4:53 pm,5368,Samyan,Kyle Blick,15,M,Vocational,1 day miracle,Science,onsite,8 am - 9 am,490,Standard,200
01/02/2023,12:16 pm,5369,Bangkrapi,Emma Keebler,19,F,Bachelor,1 day miracle,Social Studies,online,1 pm - 2 pm,490,None,200
01/03/2023,9:44 pm,5370,Samyan,Wanda Auer Sr.,20,F,Bachelor,1 day miracle,Science,onsite,9 am - 10 am,490,Standard,500
22/02/2023,5:29 pm,5371,Samyan,Terry Nikolaus,17,M,GED,1 day miracle,Science,onsite,8 am - 9 am,490,None,200
26/07/2023,7:12 pm,5372,Ladkrabang,Mae Prosacco,17,F,GED,1 day miracle,Math,online,12 pm - 1 pm,490,None,100
25/05/2023,8:09 am,5373,Ekkamai,Rufus Moen III,7,M,Primary,1 week marathon,Math,online,2 pm - 3 pm,2990,Premium,200
28/01/2023,1:47 pm,5374,Ekkamai,Guadalupe Grimes-Stehr,19,M,Bachelor,2 week fornight,Social Studies,onsite,1 pm - 2 pm,5990,None,500
21/01/2023,8:56 am,5375,Samyan,Rita Ernser,15,F,Secondary,2 week fornight,Math,onsite,4 pm - 5 pm,5990,Standard,200
12/11/2023,10:18 am,5376,Ekkamai,Lee Homenick,16,F,Vocational,1 week marathon,Social Studies,onsite,7 pm - 8 pm,2990,Premium,100
25/07/2023,12:01 pm,5377,Bangkrapi,Jeannette Padberg,8,F,Primary,1 day miracle,Math,online,12 pm - 1 pm,490,Standard,100
30/10/2023,12:54 pm,5378,Bangkrapi,Lester Monahan,20,M,Bachelor,2 week fornight,Social Studies,onsite,8 pm - 9 pm,5990,Premium,100
01/12/2023,10:00 am,5379,Samyan,Loren Becker-Harris Sr.,11,M,Primary,1 day miracle,Math,onsite,9 am - 10 am,490,Standard,100
01/02/2023,10:28 am,5380,Ekkamai,Kristine Schaefer,15,F,Secondary,2 week fornight,Social Studies,online,3 pm - 4 pm,5990,Premium,100
31/08/2023,6:09 pm,5381,Ekkamai,Marion Beier,14,M,Secondary,1 week marathon,Math,onsite,8 pm - 9 pm,2990,None,500
15/09/2023,6:41 pm,5382,Ekkamai,Eunice Schoen,13,F,Secondary,1 month pack,Social Studies,onsite,12 pm - 1 pm,8990,None,100
27/07/2023,5:09 pm,5383,Samyan,Virginia Miller,19,F,Bachelor,1 day miracle,Math,onsite,10 am - 11 am,490,Premium,100
08/03/2023,5:18 pm,5384,Samyan,Esther Haley,9,F,Primary,1 month pack,Language,onsite,6 pm - 7 pm,8990,None,100
11/11/2023,12:06 pm,5385,Ekkamai,Hazel Dicki,20,F,Bachelor,1 week marathon,Language,online,12 pm - 1 pm,2990,Premium,500
03/07/2023,1:27 pm,5386,Ekkamai,Gloria Kshlerin,15,F,Vocational,1 week marathon,Science,online,4 pm - 5 pm,2990,Premium,200
19/06/2023,3:07 pm,5387,Ladkrabang,Darin King-Graham,12,M,Primary,1 month pack,Math,online,9 pm - 10 pm,8990,None,100
27/10/2023,10:55 am,5388,Ladkrabang,Myron Daniel,20,M,Bachelor,1 day miracle,Math,online,10 am - 11 am,490,None,500
26/05/2023,6:40 pm,5389,Bangkrapi,Bobbie Ryan,16,F,Vocational,1 day miracle,Language,onsite,1 pm - 2 pm,490,Premium,100
27/10/2023,5:30 pm,5390,Ekkamai,Wendy Veum,13,F,Secondary,1 day miracle,Social Studies,onsite,3 pm - 4 pm,490,Standard,100
16/11/2023,10:58 am,5391,Ladkrabang,Tricia Purdy,10,F,Primary,1 month pack,Math,onsite,8 am - 9 am,8990,Premium,100
28/01/2023,3:24 pm,5392,Ladkrabang,Johnnie Koch,20,M,Bachelor,1 month pack,Language,online,10 am - 11 am,8990,Premium,100
20/10/2023,5:52 pm,5393,Samyan,Billy Stoltenberg-Gibson,17,M,GED,1 month pack,Math,online,4 pm - 5 pm,8990,Standard,500
30/01/2023,3:09 pm,5394,Ekkamai,Bradley Willms,7,M,Primary,1 day miracle,Science,onsite,6 pm - 7 pm,490,Standard,200
28/04/2023,8:44 pm,5395,Bangkrapi,Wilma Nienow-Hyatt,7,F,Primary,1 day miracle,Math,online,5 pm - 6 pm,490,Standard,100
07/12/2023,11:18 am,5396,Samyan,Madeline Mante,16,F,GED,1 day miracle,Science,onsite,1 pm - 2 pm,490,None,100
11/02/2023,9:44 pm,5397,Bangkrapi,Tamara Orn IV,20,F,Bachelor,1 month pack,Language,onsite,8 am - 9 am,8990,None,100
18/05/2023,5:13 pm,5398,Samyan,Roosevelt Kertzmann,8,M,Primary,1 week marathon,Science,onsite,3 pm - 4 pm,2990,None,100
18/12/2023,3:03 pm,5399,Ekkamai,Ellen Dietrich I,10,F,Primary,1 month pack,Math,online,3 pm - 4 pm,8990,Standard,100
25/01/2023,8:08 am,5400,Ekkamai,Miss Toni Luettgen,14,F,Vocational,2 week fornight,Math,onsite,9 pm - 10 pm,5990,Premium,100
18/05/2023,10:49 am,5401,Samyan,Bob Rutherford,17,M,GED,1 week marathon,Language,online,9 am - 10 am,2990,Premium,100
25/08/2023,8:44 pm,5402,Ladkrabang,Susan Blanda,15,F,GED,1 day miracle,Math,onsite,3 pm - 4 pm,490,None,500
01/08/2023,3:04 pm,5403,Ekkamai,Marlon Simonis Sr.,18,M,GED,1 day miracle,Science,onsite,6 pm - 7 pm,490,Premium,200
29/07/2023,8:15 am,5404,Ekkamai,Joanna Schneider-Price,19,F,Bachelor,1 month pack,Language,online,3 pm - 4 pm,8990,Standard,200
10/01/2023,4:19 pm,5405,Ekkamai,Irving Koch,16,M,Vocational,1 day miracle,Science,online,12 pm - 1 pm,490,None,200
19/05/2023,1:10 pm,5406,Ekkamai,Kristie Davis,14,F,Vocational,2 week fornight,Language,onsite,4 pm - 5 pm,5990,None,100
29/10/2023,2:27 pm,5407,Ekkamai,Damon Wolff I,10,M,Primary,2 week fornight,Social Studies,onsite,11 am - 12 pm,5990,Standard,500
17/04/2023,9:06 am,5408,Samyan,Amy Wehner,20,F,Bachelor,1 month pack,Math,onsite,7 pm - 8 pm,8990,Standard,500
26/07/2023,2:34 pm,5409,Ekkamai,Luz Breitenberg,16,F,Secondary,1 week marathon,Math,onsite,10 am - 11 am,2990,Premium,500
19/01/2023,3:19 pm,5410,Bangkrapi,Roland Conn MD,13,M,Secondary,1 day miracle,Science,onsite,12 pm - 1 pm,490,Premium,100
04/03/2023,9:28 am,5411,Bangkrapi,Curtis Cruickshank,8,M,Primary,1 week marathon,Math,online,8 pm - 9 pm,2990,Premium,100
12/01/2023,12:10 pm,5412,Samyan,Andy Kilback,9,M,Primary,1 month pack,Science,onsite,6 pm - 7 pm,8990,Premium,100
09/12/2023,3:49 pm,5413,Samyan,Marian Rowe,7,F,Primary,1 day miracle,Science,online,8 pm - 9 pm,490,None,200
16/10/2023,6:32 pm,5414,Samyan,Amy Luettgen,7,F,Primary,1 day miracle,Social Studies,online,9 am - 10 am,490,Standard,100
07/09/2023,3:36 pm,5415,Ekkamai,Myron Stiedemann-Schmeler,16,M,Vocational,2 week fornight,Language,onsite,10 am - 11 am,5990,None,200
26/09/2023,1:53 pm,5416,Samyan,Santos Pacocha,10,M,Primary,1 month pack,Math,onsite,8 am - 9 am,8990,Standard,100
26/01/2023,8:05 pm,5417,Samyan,Calvin Barrows,17,M,Secondary,2 week fornight,Social Studies,onsite,9 am - 10 am,5990,Premium,200
14/04/2023,11:53 am,5418,Samyan,Larry Hintz,17,M,Vocational,1 month pack,Social Studies,onsite,3 pm - 4 pm,8990,Premium,200
27/04/2023,8:36 pm,5419,Ekkamai,Jody Rosenbaum,18,F,GED,1 week marathon,Science,onsite,5 pm - 6 pm,2990,Premium,100
30/09/2023,7:48 pm,5420,Bangkrapi,Faith Hoppe,11,F,Primary,2 week fornight,Social Studies,onsite,12 pm - 1 pm,5990,Standard,100
12/08/2023,3:59 pm,5421,Ladkrabang,Jacob Prohaska,10,M,Primary,1 day miracle,Language,onsite,5 pm - 6 pm,490,Premium,100
11/03/2023,11:46 am,5422,Ekkamai,Traci Corwin,13,F,Vocational,2 week fornight,Social Studies,online,9 pm - 10 pm,5990,None,200
18/08/2023,9:00 am,5423,Samyan,Tracy Price,7,F,Primary,1 day miracle,Math,online,9 pm - 10 pm,490,Standard,500
17/10/2023,7:13 pm,5424,Bangkrapi,Melody Kuhic,20,F,Bachelor,2 week fornight,Science,online,12 pm - 1 pm,5990,Premium,100
